ID;CODE_PRODUIT;LIBELLE;LIBELLE COMP.;FABRIQUANT;PRIX;ACCISE;CODE_TVA;UV_CAISSE;STOCK_UV;CONTENANCE;DEGRE;MARQUE;CONSIGNE_PAR_CONDITION_VENTE;CONDITION_VENTE;CATEGORIE
1;1;FRAIS ADMINISTRATIF;;0;1.7;0;2;1;125;100;0;1;0;     ;0
2;2;DESPERADOS 33VP X24;FRANCE;112;1.3386;0.16043;2;24;96;33;5.9;1;0;2    ;0
3;3;VERRE BAVIK 50CL;;0;2;0;2;6;108;100;0;1;0;3    ;0
4;4;FACT CONSIGNE NON RESTITUEE;PAR CLIENT;0;30;0;2;1;-46;100;0;1;0;     ;0
8;8;EFFET PAPILLON IPA 33VP;BIO;199;2.055;0.08158;2;12;159;33;6;1;0;3    ;0
10;10;RHUM ABUELO 12 ANEJO 70CL;GRAN RESERVA;0;27;0;2;6;7;70;40;1;0;3    ;0
13;13;RHUM ANGOSTURA 1919 AMBRE 70CL;TRINITE-ET-TOBAGO / 8ANS MINI;0;34.3366;0;2;3;6;70;40;1;0;     ;0
17;17;RHUM BRUGAL ESP.EXTRA DRY 70CL;REPUBLIQUE DOMINICAINE;0;13.3652;0;2;6;17;70;40;1;0;     ;0
20;20;RHUM DIPLOMATICO RES.EXCLU 70C;12 ANS AMBRE ETUI CANISTER;0;37.1079;0;2;6;1;70;40;1;0;     ;0
21;21;RHUM DON PAPA 7 ANS 70CL;PHILIPPINES;0;30.5;0;2;6;0;70;40;1;0;     ;0
35;35;FRISURE EPICEA 1ER PRIX 20KG;REF 9271;0;41.36;0;2;1;1;100;0;1;0;     ;0
45;45;MARTINI BLANC 100CL;;0;10.4;0;2;6;23;100;14.4;1;0;     ;0
46;46;MARTINI ROUGE 100CL;;0;10.3;0;2;6;13;100;14.5;1;0;     ;0
48;48;RHUM DIPLOMATICO AMBASSADOR 70;COF FUT BOURBON 12A/ VENEZUELA;0;156.4704;0;2;1;1;70;47;1;0;     ;0
50;50;LILLET BLANC 75CL;;0;14.1;0;2;6;7;75;17;1;0;     ;0
51;51;LILLET ROUGE 75CL;;0;10.9;0;2;6;0;75;17;1;0;     ;0
52;52;LILLET ROSE 75CL;;0;12.129;0;2;6;5;75;17;1;0;     ;0
57;57;BERGER PASTIS JAUNE 100 CL;;0;13.2868;0;2;6;6;100;45;1;0;     ;0
58;58;CASANIS 100CL;;0;15.79;0;2;6;10;100;45;1;0;     ;0
60;60;PASTIS 51 100CL;;0;16.1747;0;2;6;8;100;45;1;0;     ;0
62;62;RICARD 100CL;;0;16.95;0;2;6;5;100;45;1;0;     ;0
65;65;BITTER AROMATIC ANGOSTURA 20CL;TRINITE-ET-TOBAGO;0;16.95;0;3;6;3;20;44.7;1;0;     ;0
66;66;PICON BIERE 100CL;;0;10.65;0;2;6;13;100;18;1;0;     ;0
75;75;BERGER BLANC 100CL;;0;15.4099;0;2;6;8;100;45;1;0;     ;0
76;76;PINT EDGE;;0;1.5;0;2;6;0;100;0;1;0;3    ;0
91;91;ARMAGNAC MAUBET VSOP 70CL;LES ASSEMBLAGES;187;35.9235;0;2;6;2;70;42;1;0;     ;0
95;95;ABSINTHE VERT & V. BERGER 70CL;;0;18.5;0;2;6;2;70;55;1;0;     ;0
99;99;LIBERTINE FLEUR ABSINTHE 70CL;;0;26.083;0;2;1;2;70;60;1;0;     ;0
142;142;ANISETTE EXTRA FINE M.B. 70CL;LIQUEUR;0;11.5;0;2;6;5;70;25;1;0;     ;0
144;144;BAILEY'S CREME WHISKY 70CL;;0;12.85;0;2;6;16;70;17;1;0;     ;0
146;146;LIQ AMARULA FRUIT CREAM 70CL;;0;15.75;0;2;6;7;70;17;1;0;     ;0
147;147;CHOUFFE COFFEE LIQUEUR   70CL;;0;12.65;0;2;6;10;70;20;1;0;     ;0
148;148;WHISKY BIG PEAT TOURBE 70CL;SMALL BATCH / ECOSSE ISLAY;0;33;0;2;6;2;70;46;1;0;     ;0
152;152;COINTREAU LIQUEUR 70CL;;0;16.95;0;2;6;16;70;40;1;0;     ;0
154;154;LIQUEUR CACAO BRUN MB 70CL;;0;10.1;0;2;6;2;70;25;1;0;     ;0
155;155;CREME CASSIS GIFFARD 100CL;;0;10.351;0;2;6;10;100;16;1;0;     ;0
156;156;GIN CHRISTIAN DROUIN BLEU 70CL;DISTIL A BASE  CIDRE NORMANDIE;0;22.99;0;2;6;0;70;42;1;0;     ;0
166;166;KRUPNIK VODKA AROM.MIEL EPI 70;MIEL/EPICES/HERBES - POLOGNE;0;13.2;0;2;6;5;70;38;1;0;     ;0
171;171;LIQUEUR CURACAO BLEU 70CL;GIFFARD;0;10.8;0;2;6;3;70;25;1;0;     ;0
176;176;LIQUEUR ABRICOT MB 70 CL;;0;10.4;0;2;6;1;70;30;1;0;     ;0
181;181;LIQUEUR SOUTHERN COMFORT 70CL;KENTUCKY ETATS-UNIS;0;19.8;0;2;6;8;70;35;1;0;     ;0
182;182;PARFAIT TRIPLE SEC 70CL;GIFFARD;0;12.8;0;2;6;7;70;39;1;0;     ;0
183;183;LIQUEUR FIREBALL 70CL;INFUSEE A LA CANNELLE / CANADA;0;19.0505;0;2;6;-1;70;33;1;0;     ;0
188;188;MINT'S VERT 15° MB 70CL;;0;10.45;0;2;6;26;70;15;1;0;     ;0
190;190;PISANG AMBON LIQUEUR 70CL;BANANE VERTE /FRUITS TROP;0;11.17;0;2;6;6;70;17;1;0;     ;0
192;192;VODKA ARRANGE STOLI CITROS 70C;RUSSE;0;13.961;0;2;6;17;70;37.5;1;0;     ;0
193;193;VODKA ARRANGE STOLI HOT 70CL;RUSSE;0;13.961;0;2;6;13;70;37.5;1;0;     ;0
197;197;VODKA ARRANGE STOLI MIEL 70CL;STICKI / MOSCOU RUSSIE;0;13.691;0;2;6;11;70;37.5;1;0;     ;0
206;206;VODKA SOBIESKI 70CL;POLOGNE;0;10.9;0;2;6;19;70;37.5;1;0;     ;0
210;210;VODKA ZUBROWKA HERB BISON 70CL;POLOGNE;0;14.3;0;2;6;0;70;40;1;0;     ;0
212;212;TEQUILA JOSE CUERVO GOLD 70CL;ESPECIAL REPOSADO;0;18;0;2;6;11;70;38;1;0;     ;0
223;223;WH.LAPHROAIG QUARTER CASK 70CL;SINGLE MALT TOURBÉ;0;40;0;2;3;10;70;48;1;0;3    ;30
225;225;WHISKY TOKINOKA WHITE 40° 50CL;BLENDED / AKASHI JAPON;0;21;0;2;6;3;50;40;1;0;     ;0
233;233;WHISKY BALLANTINES 21A 70CL;ETUI/BLENDED SCOTCH/ECOSSE;0;122.397;0;2;6;1;70;43;1;0;     ;0
257;257;WHISKY JACK DANIEL'S N°7  70CL;BOURBON / ETATS-UNIS KENTUCKY;0;17.9;0;2;6;16;70;40;1;0;     ;0
258;258;WH JIM BEAM WHITE 70CL;BOURBON / ETATS-UNIS KENTUCKY;0;9.8774;0;2;6;87;70;40;1;0;     ;0
264;264;WH CONNEMARA DISTILLER'S 70CL;EDITION SINGLE MALT/ IRLANDE;0;33.25;0;2;6;6;70;43;1;0;     ;0
275;275;WHISKY PADDY 70CL;BLEND IRLANDAIS;0;16.4;0;2;6;9;70;40;1;0;     ;0
291;291;MAUBET CUVEE COUP COEUR 75CL;BLANC DOUX GASCOGNE;187;5.778;0;2;6;5;75;12.5;1;0;     ;23
295;295;VILLA DRIA PETIT MANSENG 75CL;DOUX / VDP COTES GASC.;0;4.653;0;2;6;6;75;12.5;1;0;     ;23
296;296;TATTOO SAUVIGNON GROS MANS 75C;VIGNOBLE FONTAN;187;5.5;0;2;6;0;75;11;1;0;     ;23
297;297;MAUBET BLANC SEC FRUITE 75CL;COTES DE GASCOGNE;187;4.2;0;2;6;31;75;11.5;1;0;     ;22
298;298;RHUM ARRANGE EPICES 70CL;METISSARTISANAL / LA REUNION;0;19.2871;0;2;6;2;70;23.7;1;0;     ;0
302;302;LONGUEROCHE L'OC BLANC 75CL;;226;4.86;0;2;6;23;75;13;1;0;     ;22
303;303;LONGUEROCHE L'OC ROSE 75CL;;226;4.86;0;2;6;316;75;13;1;0;     ;21
304;304;LONGUEROCHE L'OC ROUGE 75CL;;226;4.86;0;2;6;8;75;13;1;0;     ;20
305;305;LONGUEROCHE LE VIOGNIER  75CL;BLANC;226;7.02;0;2;6;14;75;13;1;0;     ;22
327;327;RAMON BILBAO CRIANZA 75CL;ESPAGNE;0;5.418;0;2;6;6;75;13.5;1;0;     ;0
332;332;ESCUDO ROJO CHARDONNAY 75CL;RESERVA CHILI 2022;0;13.338;0;2;6;4;75;14;1;0;     ;0
333;333;ESCUDO ROJO ROUGE 2022 75CL;GRAN RESERVA CHILI;0;14.482;0;2;6;22;75;14;1;0;     ;0
368;368;LA CLEF DU VIN TRAVEL PEUGEOT;;0;37.0375;0;2;1;0;100;0;1;0;     ;0
369;369;CARAFE PICPOUL BEC BISEAUTE;POSITION DROITE INCLINEE;0;25.1;0;2;1;2;100;0;1;0;     ;0
370;370;VERRE ESPRIT 180 MERLOT 40CL;PEUGEOT 1 PIECE;0;8.55;0;2;1;8;100;0;1;0;     ;0
395;395;DÉTENDEURS INTERM 3 SORTIES;VANNE MICRO MATIC GUEST 3/8;0;106.11;0;2;1;-9;100;0;1;0;     ;0
396;396;DETENDEUR PRINC AP.GAUCHE;1 SORTIE GUEST AVEC VANNE;0;135.1;0;2;1;-1;100;0;1;0;     ;0
405;405;EFFET PAPILLON IPA 75VP;BIO;199;4.0963;0.1854;2;6;58;75;6;1;0;3    ;1
407;407;EFFET PAP PALE ALE 33VP;BIO;199;1.9787;0.07478;2;12;43;33;5.5;1;0;3    ;8
408;408;GROUPE OCCASION;;0;1471.35;0;2;1;-2;100;0;1;0;     ;0
415;415;ADAPTATEUR RINCAGE TETE CREUSE;AVEC VANNE SANS CLAPET;0;76.7;0;2;1;0;100;0;1;0;     ;0
418;418;DAMIENS PACH V BLANC SEC 75CL;AOP BIO;0;6.734;0;2;6;0;75;13.5;1;0;     ;22
423;423;FROID SEC 1 TIRAGE 1/3CV 70L/H;COMPRESSEUR AUTO / TETE EN SUS;0;1690;0;2;1;0;100;0;1;0;     ;0
429;429;LONGUEROCHE AURELIEN RGE 75CL;AOC CORBIERES;226;9.855;0;2;6;0;75;14.5;1;0;     ;20
432;432;GROUPE FC LINE CONV 70 -1/2CV;4 X 25 M + 1 X 10 M;0;1471.35;0;2;1;0;100;0;1;0;     ;0
434;434;LONGUEROCHE TRADITION RGE 75CL;AOC CORBIERES;226;6.3;0;2;6;79;75;13;1;0;     ;20
436;436;LONGUEROCHE C RAOUL RGE 75CL;AOC CORBIERES;226;15.4575;0;2;6;1;75;13.5;1;0;     ;20
437;437;LONGUEROCHE C RESERVEE RG 75CL;AOC CORBIERES;226;8.5;0;2;6;21;75;13;1;0;     ;20
438;438;BIB 10L FUT CHENE ROUGE;;226;32.37;0;2;1;12;1000;12.5;1;0;4    ;20
439;439;BIB 10L TRADITION ROUGE 12°5;;226;24.57;0;2;1;11;1000;12.5;1;0;4    ;20
440;440;BIB 5L FUT CHENE ROUGE;;226;19.37;0;2;1;6;500;12.5;1;0;4    ;20
441;441;BIB 5L TRADITION ROUGE 12°5;;226;15.47;0;2;1;7;500;12.5;1;0;4    ;20
479;479;SUZE 100CL;;0;10.95;0;2;6;7;100;15;1;0;     ;0
481;481;PASSOA 70CL;A BASE DE JUS FRUIT PASSION;0;12.036;0;2;6;0;70;15;1;0;     ;0
483;483;BIB 3L MUSCAT RIVESALTES;CAP DE FOUSTE;0;26.221;0;2;1;3;300;15.5;1;0;4    ;0
485;485;MUSCAT VALAURIA 100CL;AOC RIVESALTES;0;8.1;0;2;6;0;100;15.5;1;0;     ;0
522;522;RATZ AMBREE 30L;TP/FONTANES LOT;27;2.9;0.2266;2;30;330;100;5.5;1;30;1    ;4
525;525;SAS PILS 30L;TC/BELGIQUE;14;2.17;0.206;2;30;-90;100;5;1;30;1    ;7
528;528;HOMMELBIER 30L;BELGIQUE;13;3.15;0.309;2;30;360;100;7.5;1;30;1    ;10
535;535;ST STEFANUS BLONDE 20L;TC / BLONDE BELGIQUE;180;3.89;0.2884;2;20;1000;100;7;1;30;1    ;10
549;549;RATZ BLANCHE 30L;TP/FONTANES LOT;27;3.05;0.1854;2;30;300;100;4.5;1;30;1    ;3
558;558;LUPULUS TRIPLE BLONDE 20L;BELGIQUE;10;4.15;0.3502;2;20;660;100;8.5;1;30;1    ;10
559;559;LUPULUS BRUNE 20L;BELGIQUE;10;4.3294;0.3502;2;20;0;100;8.5;1;30;1    ;12
561;561;DUPONT MONKS STOUT 20L;;88;3.9393;0.21424;2;20;400;100;5.2;1;30;1    ;5
573;573;SAISON DUPONT 20L;BELGIQUE TC;88;3.75;0.2678;2;20;1220;100;6.5;0;30;1    ;11
583;583;MOINETTE AMBREE 20L;BELGIQUE;88;4.6022;0.3502;2;20;640;100;8.5;1;30;1    ;4
600;600;PIGGY MONSTRUOUS MEX CAKE 33CL;IMP OATMEAL STOUT;137;3.9182;0.16315;2;24;0;33;12;0;0;3    ;0
603;603;BOON FRAMBOISE 25VC;LAMBIC FRUITEE;41;2.0245;0.0515;2;24;271;25;5;1;4.5;2    ;13
604;604;BOON KRIEK 25VC;;41;1.5342;0.0412;2;24;186;25;4;1;4.5;2    ;13
605;605;BOON FARO 25VC;;41;1.4484;0.0515;2;24;391;25;5;1;4.5;2    ;13
610;610;DUCHESSE BOURGOGNE 25VC;;15;1.627;0.06386;2;24;120;25;6.2;1;4.5;02   ;0
611;611;GRISETTE BLANCHE BIO 25VC;;11;1.1865;0.05665;2;24;339;25;5.5;1;4.5;2    ;3
612;612;GRISETTE BLONDE BIO 25VC;SANS GLUTEN;11;1.2779;0.05665;2;24;425;25;5.5;1;4.5;2    ;7
614;614;HOMMELBIER 25VC;BELGIQUE;13;0.9929;0.07725;2;24;272;25;7.5;1;4.5;2    ;0
622;622;LINDEMANS KRIEK 25VC;BIERE CERISE;42;1.3571;0.03605;2;24;385;25;3.5;1;4.5;2    ;0
625;625;LINDEMANS GUEUZE 25VC;BELGIQUE;42;1.0272;0.0515;2;24;54;25;5;1;4.5;2    ;13
627;627;BLANCHE DE NAMUR 25VC;;37;0.9947;0.04635;2;24;219;25;4.5;1;4.5;2    ;3
642;642;AREND BLONDE 33VC;;89;1.6306;0.08837;2;24;0;33;6.5;1;7;2    ;7
647;647;BARBAR BLONDE MECA 33VC;TRIPLE AU MIEL;98;1.8261;0.10877;2;20;81;33;8;1;12;2    ;0
658;658;ST BERNARDUS BLANCHE 33VC;BELGIQUE;31;1.1561;0.07478;2;24;222;33;5.5;1;4.5;2    ;0
659;659;ST BERNARDUS TRIPLE 33VC;;31;1.538;0.10877;2;24;164;33;8;1;4.5;2    ;10
664;664;BRUGSE ZOT BLONDE 33VC;;8;1.5876;0.08158;2;24;0;33;6;1;7;2    ;7
665;665;BUSH AMBREE CARACTERE 33VC;BELGIQUE;20;1.7741;0.16315;2;24;260;33;12;1;4.5;2    ;0
669;669;CAROLUS AMBRIO 33VC;;29;1.7436;0.21754;2;24;28;33;8;1;4.5;2    ;4
670;670;CAROLUS CLASSIC 33VC;;29;1.7014;0.23113;2;24;118;33;8.5;1;4.5;2    ;12
672;672;CAROLUS TRIPLE 33VC;BELGIQUE;29;1.7145;0.24473;2;24;245;33;9;1;4.5;2    ;0
673;673;CHIMAY TRIPLE 33VC;;9;1.58;0.10877;2;24;90;33;8;1;4.5;2    ;10
674;674;CHIMAY BLEU 33VC;BELGIQUE;9;1.7195;0.12236;2;24;40;33;9;1;4.5;2    ;0
679;679;DELIRIUM TREMENS 33VC;BELGIQUE;40;1.7685;0.23113;2;24;4;33;8.5;1;11.8;2    ;0
699;699;DE RANKE GULDENBERG 33VC;TRIPLE;16;1.7072;0.10877;2;24;432;33;8;1;4.5;2    ;10
701;701;GULDEN DRAAK 33VC;BRUNE;26;1.4883;0.14276;2;24;9;33;10.5;1;4.5;2    ;12
706;706;HERCULE STOUT 33VC X12;;3;2.3403;0.12236;2;12;48;33;9;1;8.4;2    ;5
710;710;KAPITTEL BLONDE 33VC;BELGIQUE;13;1.0412;0.08837;2;24;324;33;6.5;1;4.5;2    ;0
714;714;KARMELIET TRIPLE 33VC;BELGIQUE;38;1.8427;0.22841;2;24;354;33;8.4;1;4.5;2    ;0
726;726;MOINETTE BLONDE 33VC;BELGIQUE;88;1.6623;0.11557;2;24;331;33;8.5;1;4.5;2    ;10
729;729;MOINETTE AMBREE 33VC;;88;1.6623;0.11557;2;24;229;33;8.5;1;4.5;2    ;4
732;732;ORVAL 33VC;BELGIAN PALE ALE;99;1.8303;0.0843;2;24;126;33;6.2;1;4.5;2    ;8
734;734;PATER LIEVEN BLONDE 33VC;BELGIQUE;23;1.4591;0.08837;2;24;165;33;6.5;1;4.5;2    ;0
735;735;PATER LIEVEN BRUNE 33VC;BELGIQUE;23;1.3719;0.08837;2;24;3;33;6.5;1;4.5;2    ;0
736;736;PATER LIEVEN TRIPLE 33VC;BELGIQUE;23;1.7112;0.10877;2;24;44;33;8;1;4.5;2    ;0
746;746;ROCHEFORT 10 33VC;QUADRUPLE;21;2.2517;0.15363;2;24;113;33;11.3;1;4.5;2    ;12
747;747;ROCHEFORT 6 33VC;;21;1.4349;0.10197;2;24;111;33;7.5;1;4.5;2    ;29
748;748;ROCHEFORT 8 33VC;STRONG ALE;21;1.7681;0.12508;2;24;103;33;9.2;1;4.5;2    ;12
751;751;QUINTINE AMBREE 33VC X12;;3;1.998;0.11557;2;12;60;33;8.5;1;8.4;2    ;4
752;752;SAISON DUPONT 33VC;BELGIQUE;88;1.303;0.08837;2;24;2405;33;6.5;1;4.5;2    ;11
753;753;QUINTINE BLONDE 33VC X12;;3;1.9355;0.10877;2;12;69;33;8;1;8.4;2    ;7
756;756;ST BERNARDUS ABT 12 33VC;QUADRUPLE;31;1.8081;0.13596;2;24;175;33;10;1;4.5;2    ;0
757;757;ST BERNARDUS PRIOR 8° 33VC;BRUNE;31;1.4309;0.10877;2;24;101;33;8;1;4.5;2    ;12
759;759;QUINTINE NOEL 33VC;AMBREE ROUGE;3;1.7704;0.10605;2;12;0;33;7.8;1;8.4;2    ;18
762;762;ST FEUILLIEN GRAND CRU 33VC;BELGIQUE;11;1.8999;0.12916;2;24;194;33;9.5;1;4.5;2    ;0
764;764;STRAFFE HENDRIK TRIPLE 33VC;BELGIQUE;8;1.8877;0.12236;2;24;100;33;9;1;7;2    ;0
765;765;STRAFFE HENDRIK QUADRUPLE 33VC;BELGIQUE;8;2.1878;0.14956;2;24;51;33;11;1;7;2    ;0
782;782;WESTMALLE DOUBLE 33VC;BELGIQUE;5;1.4425;0.09517;2;24;193;33;7;1;4.5;2    ;12
783;783;WESTMALLE TRIPLE 33VC;BELGIQUE;5;1.7879;0.12916;2;24;112;33;9.5;1;4.5;2    ;0
785;785;WITKAP TRIPLE 33VC;TRIPLE;58;1.6647;0.10197;2;24;68;33;7.5;1;7;2    ;10
786;786;DE RANKE XX BITTER 33VC;BELGIAN ALE;16;1.583;0.08158;2;24;431;33;6;1;4.5;2    ;8
788;788;LEFORT TRIPLE 33VC;;157;1.7636;0.11964;2;24;145;33;8.8;1;4.5;2    ;10
789;789;DE RANK SAISON DOTTIGNIES 33VC;SAISON AMBREE;16;1.7457;0.07478;2;24;153;33;5.5;1;4.5;2    ;11
790;790;DE RANKE NOIR DOTTIGNIES 33VC;BRUNE;16;1.8864;0.11557;2;24;98;33;8.5;1;4.5;2    ;5
792;792;DE RANKE SIMPLEX BLONDE 33VC;NON FILTREE NON PASTEURISEE;16;1.5651;0.06118;2;24;417;33;4.5;1;4.5;2    ;8
797;797;DE RANKE BACK TO BLACK 75VC;VIEILLIE 9 MOIS EN FOUDRE;16;7.3119;0.29355;2;6;18;75;9.5;1;1.5;3    ;5
799;799;BREWDOG BLACK JACQUES 33VP;ECOSSE;57;8.653;0.15092;2;24;3;33;11.1;1;0;3    ;0
806;806;BREWDOG TOKYO 33VP;ECOSSE;57;7.003;0.22433;2;24;0;33;16.5;1;0;3    ;0
812;812;GUE MOINES SERIE NOIRE 33VP;BRUNE FUMÉE;48;1.8897;0.10197;2;24;63;33;7.5;1;0;3    ;5
820;820;GUE MOINES LABELLE NEIPA 33VP;BRUGUIERES / HAUTE-GARONNE;48;2.2927;0.07886;2;24;60;33;5.8;1;0;3    ;0
866;866;RATZ AMBREE 33VP;FONTANES LOT;27;1.4353;0.06798;2;12;77;33;5;1;0;3    ;0
867;867;RATZ BLANCHE 33VP;FONTANES LOT;27;1.4353;0.06798;2;12;38;33;5;1;0;3    ;0
868;868;RATZ BLONDE 33VP;FONTANES LOT;27;1.4315;0.06798;2;12;273;33;5;1;0;3    ;0
870;870;RATZ NOEL 33VP;AMBREE;27;1.4622;0.08158;2;12;0;33;6;1;0;3    ;18
871;871;GUE MOINES LABELLE IPA 33VP;BRUGUIERES / HAUTE-GARONNE;48;2.3254;0.07886;2;24;35;33;5.8;0;0;3    ;1
872;872;ST PATRICK RATZ 33VP;STOUT;27;1.4522;0.06798;2;12;0;33;5;1;0;3    ;5
873;873;GUE MOINES ROI DE COEUR 33VP;IPA;48;1.9191;0.09925;2;24;273;33;7.3;1;0;3    ;1
874;874;GUE MOINES GAME OVER 33VP;AMBREE;48;1.9469;0.07886;2;24;183;33;5.8;1;0;3    ;4
875;875;ST STEFANUS ABBAYE BLONDE 33VP;;26;2.1616;0.09517;2;12;0;33;7;1;0;3    ;0
877;877;GUE MOINES BLDE OCCITANIE 33VP;BLONDE ALE;48;1.6972;0.06118;2;24;299;33;4.5;1;0;3    ;8
887;887;BACCHUS FRAMBOISE 37.5VC;;18;2.6557;0.07725;2;20;-8;38;5;1;6.9;2    ;14
888;888;MOINETTE BONS VOEUX 37,5VC;;88;2.2869;0.14678;2;24;980;38;9.5;1;6.9;2    ;11
890;890;KRIEK MARIAGE PARFAIT 37.5VC;BOON OUDE KRIEK;41;4.53;0.1236;2;12;102;38;8;0;2.4;2    ;2
891;891;BOON OUDE GUEUZE 37.5VC;;41;2.6528;0.10815;2;12;79;38;7;1;7;2    ;2
892;892;GUE MOINES PREAMBULE 33VP;BLANCHE;48;1.9469;0.07886;2;24;182;33;5.8;1;0;3    ;3
895;895;OUD BEERSEL OUDE GUEUZE 37.5VP;;100;4.0771;0.0927;2;12;22;38;6;1;0;3    ;2
936;936;SCHLENKERLA RAUCH. MAERZ. 50VC;MARZEN;84;1.8313;0.10506;2;20;100;50;5.1;1;4.8;2    ;0
937;937;MJG COLLIOURE ROUGE 75CL;AOP COLLIOURE;0;6.84;0;2;6;6;75;14.5;1;0;3    ;20
938;938;PIGGY MONSTRUOUS COFFEE 20LK;BOURB IMP OATMEAL ST / MOSELLE;137;7.392;0.4532;2;20;20;100;11;0;0;6    ;5
947;947;DUO PRESTIGE BLANC 75CL;COTES CATALANE;0;7.2;0;2;6;4;75;13;1;0;3    ;22
949;949;AUTHENTIQUE DU MAS RGE 75CL;CABERNET SAUVIGNON /DOM VEZIAN;0;5.67;0;2;6;21;75;13;1;0;3    ;20
951;951;BLANCHE DES HONNELLES 75VC;;39;3.0221;0.1854;2;12;0;75;6;1;2.4;3    ;3
952;952;BLANCHE DE NAMUR 75VC;;37;2.6558;0.13905;2;12;120;75;4.5;1;4.5;2    ;0
953;953;MOINETTE BONS VOEUX 75VC;;88;3.9878;0.29355;2;12;474;75;9.5;1;4.5;2    ;11
955;955;BOON OUDE GUEUZE 75VP;LAMBIC;41;5.0264;0.2163;2;12;35;75;7;1;0;3    ;13
962;962;CANTILLON GUEUZE BIO 75VP;;103;8.3861;0.16995;2;6;24;75;5.5;1;0;3    ;0
963;963;CANTILLON KRIEK BIO 75VP;;103;10.9315;0.1854;2;6;71;75;6;1;0;3    ;13
966;966;CAROLUS CUV IMPERIAL BLDE 75VP;VAN DE KEISER ROUGE / BELGIQUE;29;6.5956;0.309;2;6;4;75;10;1;0;3    ;6
967;967;CAROLUS C. IMPERIAL DARK 75VP;VAN DE KEIZER BLEUE / BELGIQUE;29;6.0786;0.6798;2;6;6;75;11;1;0;3    ;0
975;975;DUCHESSE DE BOURGOGNE 75VC;RED ALE;15;6.0742;0.19158;2;12;68;75;6.2;1;8.1;2    ;4
977;977;HANSSENS OUDE KRIEK 75VC;;33;6.265;0.1854;2;6;1;75;6;1;1.2;3    ;0
978;978;HOMMELBIER 75VC;BELGIQUE;13;2.66;0.23175;2;12;72;75;7.5;1;4.2;2    ;0
980;980;SEDUCTION RGE 75CL;CARIGNAN CABERNET / VEZIAN;0;5.85;0;2;6;36;75;13;1;0;3    ;20
982;982;KAPITTEL BLONDE 75VC;BELGIQUE;13;2.6425;0.20085;2;12;84;75;6.5;1;4.2;2    ;0
983;983;KARMELIET TRIPLE 75VP   X6;BELGIQUE;38;4.6702;0.51912;2;6;2;75;8.4;1;0;3    ;0
985;985;KASTEEL CUV. CHATEAU 75VC;BELGIQUE;18;3.289;0.3399;2;12;12;75;11;1;4.5;2    ;0
991;991;SEDUCTION BLANC 75CL;100% SAUVIGNON / VEZIAN;0;5.85;0;2;6;-2;75;13;1;0;3    ;22
993;993;LINDEMANS KRIEK 75VP;BELGIQUE;42;3.7944;0.10815;2;12;4;75;3.5;1;0;3    ;0
995;995;MJG BRIU BLANC MUSCAT SEC 75CL;BARON ALBENAS  PROMO;0;3.6;0;2;6;98;75;12.5;1;0;3    ;23
996;996;LUPULUS TRIPLE BLONDE 75VC;;10;3.7361;0.26265;2;12;72;75;8.5;1;4.5;2    ;10
997;997;LUPULUS BRUNE 75VC;BELGIQUE;10;3.5601;0.26265;2;12;17;75;8.5;1;4.5;2    ;12
1000;1000;MOINETTE BIO 75VC;BELGIQUE;88;3.9654;0.23175;2;12;67;75;7.5;1;4.5;2    ;11
1001;1001;MOINETTE BLONDE 75VC;BELGIQUE;88;3.7262;0.26265;2;12;84;75;8.5;1;4.5;2    ;10
1004;1004;MOINETTE AMBREE 75VC;;88;3.5567;0.26265;2;12;38;75;8.5;1;4.5;2    ;4
1006;1006;MJG BRIU BANYULS AOC 75CL;BARON ALBENAS;0;7.2;0;2;6;18;75;16.5;1;0;3    ;20
1010;1010;MJG BRIU TAUTAVEL 75CL;MJG BRIU PROMO;0;5.49;0;2;6;15;75;14.5;1;0;3    ;20
1011;1011;SAISON DUPONT 75VC;BELGIQUE;88;3.0225;0.20085;2;12;221;75;6.5;1;4.5;2    ;11
1012;1012;ST BERNARDUS TRIPLE 75VP;BELGIQUE;31;4.3878;0.2472;2;6;22;75;8;1;0;3    ;0
1028;1028;BRUGSE ZOT BLONDE 75VP;BELGIQUE;8;4.0012;0.1854;2;12;0;75;6;1;0;3    ;0
1030;1030;CUVEE DES TROLLS TRIPLE 75VP;BELGIQUE;20;4.1816;0.23175;2;6;0;75;7.5;1;0;3    ;0
1036;1036;PAIX DIEU TRIPLE 33VC X12;BRASSEE A LA PLEINE LUNE;173;1.9653;0.13596;2;12;23;33;10;1;9.5;2    ;10
1038;1038;GUE MOINES BLDE OCCITANIE 20L;BLONDE ALE;48;3.05;0.1854;2;20;440;100;4.5;0;30;1    ;0
1041;1041;PANNEAU MURAL PVC BLANC;1200X450 EP 13MM;0;123.6;0;2;1;0;100;0;1;0;     ;0
1042;1042;FLEXIBLE HP 1,5 M AVEC CABLE;SORTIE FEMELLE 1/4;0;103.37;0;2;1;0;100;0;1;0;     ;0
1050;1050;RATZ AMBREE 75VP;FONTANES LOT;27;2.959;0.1545;2;6;28;75;5;1;0;3    ;0
1051;1051;RATZ BLANCHE 75VP;FONTANES LOT;27;3.003;0.1545;2;6;62;75;5;1;0;3    ;0
1052;1052;RATZ BLONDE 75VP;FONTANES LOT;27;2.959;0.1545;2;6;48;75;5;1;0;3    ;0
